1398848692668,33,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,6233,0
1398848655203,544,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-2,,true,254218,0
1398848698639,36,Delete Exported Document,0,OK,Thread Group 1-2,text,true,0,0
1398848694662,356,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-7,,true,45653,0
1398848698835,165,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,9607,0
1398848703877,34,Delete Exported Document,0,OK,Thread Group 1-7,text,true,53,0
1398848698401,169,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-3,,true,28606,0
1398848694512,35,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-8,,true,6305,0
1398848704096,87,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,64817,0
1398848704514,0,Setup Variables,200,OK,Thread Group 1-9,text,true,0,0
1398848690195,221,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-4,,true,131999,0
1398848704184,31,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,6206,0
1398848665428,547,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-3,,true,254160,0
1398848709272,35,Delete Exported Document,0,OK,Thread Group 1-3,text,true,0,0
1398848704950,210,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-4,,true,28608,0
1398848709920,85,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,64818,0
1398848704124,364,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-8,,true,45651,0
1398848694949,81,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-6,,true,22556,0
1398848698675,93,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-2,,true,23407,0
1398848696998,168,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-5,,true,131962,0
1398848698154,280,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-1,,true,131982,0
1398848714517,0,Setup Variables,200,OK,Thread Group 1-10,text,true,0,0
1398848704515,56,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-9,,true,6305,0
1398848710007,13,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,6232,0
1398848676231,606,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-4,,true,254221,0
1398848715783,36,Delete Exported Document,0,OK,Thread Group 1-4,text,true,0,0
1398848710272,192,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,9580,0
1398848716714,34,Delete Exported Document,0,OK,Thread Group 1-8,text,true,53,0
1398848712386,140,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-5,,true,28610,0
1398848718619,94,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,64818,0
1398848714143,217,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-1,,true,28685,0
1398848718971,87,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,64817,0
1398848703912,98,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-7,,true,22553,0
1398848715160,355,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-9,,true,45647,0
1398848718714,34,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,6207,0
1398848682556,508,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-5,,true,254144,0
1398848723968,36,Delete Exported Document,0,OK,Thread Group 1-5,text,true,0,0
1398848714518,34,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-10,,true,6310,0
1398848724521,0,Setup Variables,200,OK,Thread Group 1-11,text,true,0,0
1398848719059,32,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,6206,0
1398848684265,704,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-1,,true,255027,0
1398848725112,34,Delete Exported Document,0,OK,Thread Group 1-1,text,true,0,0
1398848720543,165,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,9504,0
1398848726005,33,Delete Exported Document,0,OK,Thread Group 1-9,text,true,53,0
1398848711892,194,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-6,,true,131814,0
1398848709308,113,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-3,,true,23338,0
1398848711919,196,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-2,,true,131956,0
1398848724126,318,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-10,,true,45667,0
1398848716748,80,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-8,,true,22552,0
1398848715819,108,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-4,,true,23330,0
1398848726558,220,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-6,,true,28607,0
1398848732183,92,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,64816,0
1398848727734,163,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-2,,true,28710,0
1398848732311,88,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,64817,0
1398848728967,166,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,9606,0
1398848733081,36,Delete Exported Document,0,OK,Thread Group 1-10,text,true,54,0
1398848724521,24,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-11,,true,6309,0
1398848734527,0,Setup Variables,200,OK,Thread Group 1-12,text,true,0,0
1398848719074,168,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-7,,true,132043,0
1398848732400,36,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,6232,0
1398848698675,576,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-2,,true,255122,0
1398848737052,42,Delete Exported Document,0,OK,Thread Group 1-2,text,true,0,0
1398848732276,18,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-6,,true,6232,0
1398848694949,605,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-6,,true,254025,0
1398848737789,34,Delete Exported Document,0,OK,Thread Group 1-6,text,true,0,0
1398848734341,365,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-11,,true,45653,0
1398848725146,104,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,23583,0
1398848724004,107,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-5,,true,23326,0
1398848726039,85,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-9,,true,22554,0
1398848726617,240,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-3,,true,131936,0
1398848737031,175,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-7,,true,28606,0
1398848742981,93,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,65067,0
1398848738777,176,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-11,,true,9608,0
1398848743411,35,Delete Exported Document,0,OK,Thread Group 1-11,text,true,54,0
1398848734529,36,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-12,,true,6308,0
1398848744528,0,Setup Variables,200,OK,Thread Group 1-13,text,true,0,0
1398848742803,196,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-3,,true,28611,0
1398848747064,84,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,64818,0
1398848731047,176,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-8,,true,131973,0
1398848731555,214,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-4,,true,131919,0
1398848733118,83,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-10,,true,22554,0
1398848743075,32,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,6234,0
1398848703912,566,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-7,,true,254503,0
1398848748511,35,Delete Exported Document,0,OK,Thread Group 1-7,text,true,0,0
1398848744302,370,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-12,,true,45655,0
1398848747149,20,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,6206,0
1398848709307,653,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-3,,true,254909,0
1398848751738,35,Delete Exported Document,0,OK,Thread Group 1-3,text,true,0,0
1398848747432,186,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-8,,true,28608,0
1398848751804,94,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,64817,0
1398848747777,185,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-4,,true,28709,0
1398848752044,94,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,64819,0
1398848737094,98,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-2,,true,23590,0
1398848744528,52,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-13,,true,6312,0
